package,date,tidy_depends,tidy_imports,tidy_suggests,total_tidy,tidy,n_imports,depends,imports,suggests,totalverse,totalverse_pct
httping,2018-01-03,TRUE,TRUE,FALSE,2,1,6,httr (≥ 1.3.1),"methods, stats, jsonlite (≥ 1.5), pryr (≥ 0.1.3), magrittr, httpcode (≥ 0.2.0)","roxygen2 (≥ 6.0.1), testthat",699,0.04062536324537952
mekko,2018-01-03,FALSE,TRUE,FALSE,1,1,1,NA,ggplot2 (≥ 2.0.0),"knitr, rmarkdown",700,0.04068348250610252
oaxaca,2018-01-03,FALSE,TRUE,FALSE,1,1,5,NA,"Formula, ggplot2, reshape2, methods, stats",NA,701,0.04074160176682553
qualvar,2018-01-03,FALSE,FALSE,TRUE,1,1,1,R (≥ 2.10),stats,"knitr, rmarkdown, dplyr, tidyr, ggplot2, GGally, DT",702,0.04079972102754853
wordcloud2,2018-01-03,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.1.0),"htmlwidgets, base64enc, grDevices, graphics","knitr, rmarkdown, webshot",702,0.04079972102754853
afCEC,2018-01-04,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10), graphics, rgl",NA,NA,702,0.04079972102754853
fmdates,2018-01-04,FALSE,TRUE,FALSE,1,1,4,NA,"assertthat, lubridate (≥ 1.7.0), methods, utils","covr, knitr, rmarkdown, testthat",703,0.04085784028827153
gWidgets2RGtk2,2018-01-04,FALSE,FALSE,FALSE,0,0,0,"methods, memoise, RGtk2, gWidgets2 (≥ 1.0.7)",NA,"testthat, cairoDevice",703,0.04085784028827153
ipft,2018-01-04,FALSE,TRUE,FALSE,1,1,7,R (≥ 2.10),"Rcpp, methods, stats, apcluster, cluster, dplyr, ggplot2",NA,704,0.04091595954899454
LCAvarsel,2018-01-04,FALSE,FALSE,FALSE,0,0,7,"R (≥ 3.4), poLCA (≥ 1.4.1)","nnet, MASS, foreach, parallel, doParallel, GA, memoise","knitr (≥ 1.12), rmarkdown (≥ 1.2)",704,0.04091595954899454
memo,2018-01-04,FALSE,FALSE,FALSE,0,0,1,NA,digest,"testthat (≥ 0.2), knitr, rmarkdown",704,0.04091595954899454
SparseDC,2018-01-04,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.1.0),stats,"knitr, rmarkdown",704,0.04091595954899454
APPEstimation,2018-01-05,FALSE,FALSE,FALSE,0,0,0,densratio,NA,NA,704,0.04091595954899454
binst,2018-01-05,FALSE,FALSE,FALSE,0,0,2,NA,"stats, rpart","discretization, Formula, testthat, BAMMtools, earth",704,0.04091595954899454
diffusion,2018-01-05,FALSE,FALSE,FALSE,0,0,3,NA,"dfoptim, nloptr, systemfit",NA,704,0.04091595954899454
MAPA,2018-01-05,FALSE,FALSE,FALSE,0,0,0,"forecast (≥ 5.3), parallel, RColorBrewer, smooth (≥ 1.4.7)",NA,NA,704,0.04091595954899454
MatManlyMix,2018-01-05,FALSE,FALSE,FALSE,0,0,0,R (≥ 3.0.0),NA,NA,704,0.04091595954899454
mra,2018-01-05,FALSE,FALSE,FALSE,0,0,2,NA,"stats, graphics",knitr,704,0.04091595954899454
paramlink,2018-01-05,FALSE,FALSE,FALSE,0,0,6,R (≥ 3.3),"assertthat, graphics, kinship2, maxLik, stats, utils","identity, igraph",704,0.04091595954899454
probout,2018-01-05,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.1.0), FNN, mclust, MASS",NA,"mvtnorm, GDAdata, bibtex, knitr, rmarkdown",704,0.04091595954899454
remoter,2018-01-05,FALSE,FALSE,FALSE,0,0,9,R (≥ 3.2.0),"pbdZMQ (≥ 0.3-0), getPass (≥ 0.1-0), argon2 (≥ 0.2-0), stats, utils, tools, grDevices, graphics, png (≥ 0.1-7)","sodium (≥ 0.2), pbdRPC (≥ 0.1-0)",704,0.04091595954899454
walmartAPI,2018-01-05,FALSE,TRUE,FALSE,1,1,7,NA,"glue, purrr, httr, tibble, magrittr, stringr, dplyr",NA,705,0.04097407880971754
wavefunction,2018-01-05,FALSE,FALSE,FALSE,0,0,0,NA,NA,"lintr, testthat",705,0.04097407880971754
fmbasics,2018-01-06,FALSE,TRUE,FALSE,1,1,7,NA,"assertthat, fmdates (≥ 0.1.2), lubridate (≥ 1.6.0), methods, stats, tibble, utils","covr, knitr, rmarkdown, testthat",706,0.04103219807044054
ExplainPrediction,2018-01-07,FALSE,FALSE,FALSE,0,0,2,NA,"CORElearn (≥ 1.52.0), semiArtificial (≥ 2.2.5)","nnet, e1071, randomForest",706,0.04103219807044054
fingerprint,2018-01-07,FALSE,FALSE,FALSE,0,0,0,methods,NA,RUnit,706,0.04103219807044054
grove,2018-01-07,FALSE,FALSE,FALSE,0,0,3,NA,"methods, Rcpp (≥ 0.11.2), wavethresh",NA,706,0.04103219807044054
dprint,2018-01-08,FALSE,FALSE,FALSE,0,0,3,R (≥ 3.0),"grid, stats, grDevices",testthat,706,0.04103219807044054
factoptd,2018-01-08,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.4.0), MASS, partitions",NA,NA,706,0.04103219807044054
mistat,2018-01-08,FALSE,FALSE,TRUE,1,1,5,R (≥ 2.14),"graphics, grDevices, methods, stats, utils","e1071, mvtnorm, AcceptanceSampling, boot, car, Dodge, tseries, qcc, DoE.base, FrF2, rsm, LearnBayes, ggplot2, grid, DiceEval, DiceKriging, DiceDesign, lhs, survival",707,0.04109031733116355
sgee,2018-01-08,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.0.0),"mvtnorm, copula, stats, utils",NA,707,0.04109031733116355
bullwhipgame,2018-01-09,FALSE,FALSE,FALSE,0,0,1,NA,shiny,NA,707,0.04109031733116355
easySVG,2018-01-09,FALSE,FALSE,FALSE,0,0,0,R (≥ 3.3.0),NA,"knitr, rmarkdown",707,0.04109031733116355
Rbgs,2018-01-09,FALSE,TRUE,FALSE,1,1,6,R (≥ 3.2.4),"rJava, imager, base, magrittr, graphics, stats",NA,708,0.04114843659188655
RGBM,2018-01-09,FALSE,FALSE,FALSE,0,0,0,"foreach, plyr, doParallel",NA,NA,708,0.04114843659188655
rlme,2018-01-09,FALSE,TRUE,FALSE,1,1,11,NA,"MASS, quantreg, nlme, mgcv, stringr, magic, robustbase, Rcpp, stats, utils, graphics",testthat,709,0.04120655585260956
changepointsVar,2018-01-10,FALSE,FALSE,FALSE,0,0,0,"MASS, lars",NA,NA,709,0.04120655585260956
ExpDE,2018-01-10,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.4.0),assertthat (≥ 0.2.0),"smoof, cec2013",709,0.04120655585260956
FinancialInstrument,2018-01-10,FALSE,FALSE,FALSE,0,0,1,"R (≥ 3.0.0), methods, quantmod (≥ 0.4-3), zoo (≥ 1.7-5), xts (≥ 0.10-0)",TTR,"foreach, XML (≥ 3.96.1.1), testthat, timeSeries",709,0.04120655585260956
IATScore,2018-01-10,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,709,0.04120655585260956
influxdbr,2018-01-10,FALSE,TRUE,FALSE,1,1,10,NA,"dplyr (≥ 0.7.0), jsonlite, httr, magrittr, purrr (≥ 0.2.3), rlang, tibble, tidyr, xts, zoo",testthat,710,0.04126467511333256
lba,2018-01-10,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.1.0), MASS, alabama, plotrix, scatterplot3d, rgl",NA,NA,710,0.04126467511333256
tdr,2018-01-10,TRUE,FALSE,FALSE,1,1,4,"lattice, ggplot2","RColorBrewer, grDevices, stats, utils",latticeExtra,711,0.04132279437405556
AlleleRetain,2018-01-11,FALSE,FALSE,FALSE,0,0,0,R (≥ 3.4.0),NA,pedigree,711,0.04132279437405556
DirectedClustering,2018-01-11,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.4.0),igraph,NA,711,0.04132279437405556
QCApro,2018-01-11,FALSE,FALSE,FALSE,0,0,2,R (≥ 3.0.0),"lpSolve, utils",testthat (≤ 2.0.0),711,0.04132279437405556
moult,2018-01-12,FALSE,FALSE,FALSE,0,0,2,NA,"Formula, Matrix",NA,711,0.04132279437405556
rSQM,2018-01-12,FALSE,TRUE,FALSE,1,1,11,R (≥ 3.3.0),"ncdf4, zoo, stringr, EcoHydRology, dplyr, gsubfn, yaml, mise, reshape2, qmap, ggplot2","knitr, rmarkdown, testthat",712,0.04138091363477857
hkclustering,2018-01-13,FALSE,FALSE,FALSE,0,0,1,NA,cluster,NA,712,0.04138091363477857
stubthat,2018-01-13,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.1.2),testthat,"mockr, rmarkdown, knitr, prettydoc",712,0.04138091363477857
adaptMCMC,2018-01-14,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.14.1), parallel, coda, Matrix",NA,NA,712,0.04138091363477857
COMBAT,2018-01-14,FALSE,FALSE,FALSE,0,0,0,"mvtnorm, corpcor, R (≥ 3.2.0)",NA,parallel,712,0.04138091363477857
cordillera,2018-01-14,FALSE,FALSE,FALSE,0,0,2,R (≥ 3.1.2),"dbscan, yesno","cluster, scatterplot3d, MASS",712,0.04138091363477857
Fragman,2018-01-14,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.10),NA,NA,712,0.04138091363477857
pcaPP,2018-01-14,FALSE,FALSE,FALSE,0,0,1,NA,mvtnorm,NA,712,0.04138091363477857
photobiologyLEDs,2018-01-14,FALSE,FALSE,TRUE,1,1,0,"R (≥ 3.3.0), photobiology (≥ 0.9.17)",NA,"knitr (≥ 1.17), photobiologyWavebands (≥ 0.4.2), ggspectra (≥ 0.2.2), ggplot2 (≥ 2.2.1)",713,0.04143903289550157
GoogleKnowledgeGraphR,2018-01-15,TRUE,FALSE,FALSE,1,1,0,"jsonlite, curl",NA,NA,714,0.04149715215622457
dawai,2018-01-16,FALSE,FALSE,FALSE,0,0,0,"mvtnorm, ibdreg, boot",NA,survival,714,0.04149715215622457
mazeinda,2018-01-16,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.3.0),foreach,"doMC, gamlss.dist, knitr, testthat, R.rsp, rmarkdown",714,0.04149715215622457
natural,2018-01-16,FALSE,FALSE,FALSE,0,0,2,NA,"Matrix, glmnet","knitr, rmarkdown",714,0.04149715215622457
optimus,2018-01-16,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.1.0),"stats, methods, mvabund (≥ 3.1), ordinal (≥ 2015.1-21)","testthat, knitr, rmarkdown",714,0.04149715215622457
toolmaRk,2018-01-16,TRUE,TRUE,FALSE,2,1,1,"R (≥ 3.3), plyr (≥ 1.8.4), dplyr (≥ 0.7.2), reshape2 (≥
1.4.2)",ggplot2 (≥ 2.2.1),NA,715,0.04155527141694758
bbw,2018-01-17,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.0.1),car,"knitr, rmarkdown, testthat",715,0.04155527141694758
GenSA,2018-01-17,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.12.0),NA,NA,715,0.04155527141694758
mau,2018-01-17,FALSE,TRUE,FALSE,1,1,7,R (≥ 3.0),"data.table, gtools, stringr, igraph, RColorBrewer, ggplot2, Rdpack","knitr, rmarkdown",716,0.04161339067767058
dtree,2018-01-18,FALSE,FALSE,TRUE,1,1,0,"rpart, party, evtree, partykit, caret",NA,"randomForest, tree, MASS, ISLR, matrixStats, plyr, rpart.utils, stringr, pROC",717,0.04167150993839358
ensembleBMA,2018-01-18,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10), chron",NA,"fields, maps",717,0.04167150993839358
GEOmap,2018-01-18,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.0),"RPMG, splancs, fields, MBA","geomapdata, maps, RFOC",717,0.04167150993839358
RFOC,2018-01-18,FALSE,FALSE,FALSE,0,0,5,R (≥ 3.1.0),"RPMG, GEOmap, RSEIS, MASS, splancs",NA,717,0.04167150993839358
RTOMO,2018-01-18,FALSE,FALSE,FALSE,0,0,4,R (≥ 2.12),"RPMG, GEOmap, RSEIS, splancs",NA,717,0.04167150993839358
SDT,2018-01-18,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.4.0),"graphics, grDevices, quadprog (≥ 1.5.5), stats",NA,717,0.04167150993839358
vecsets,2018-01-18,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,717,0.04167150993839358
adabag,2018-01-19,FALSE,FALSE,FALSE,0,0,0,"rpart, caret, foreach, doParallel",NA,mlbench,717,0.04167150993839358
dynatopmodel,2018-01-19,FALSE,TRUE,FALSE,1,1,16,R (≥ 3.1),"deSolve, maptools, rgdal, rgeos, zoo, xts, sp, raster, lubridate, topmodel, methods, grDevices, stats, utils, graphics, tools",NA,718,0.04172962919911659
glamlasso,2018-01-19,FALSE,FALSE,FALSE,0,0,1,NA,Rcpp (≥ 0.11.2),NA,718,0.04172962919911659
longRPart2,2018-01-19,TRUE,FALSE,FALSE,1,1,0,"R (≥ 2.10), nlme, ggplot2, rpart, formula.tools, MASS",NA,"mgcv, rpart.plot",719,0.04178774845983959
PSW,2018-01-19,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.0),"stats, Hmisc, gtools, graphics",NA,719,0.04178774845983959
LoopAnalyst,2018-01-20,FALSE,FALSE,FALSE,0,0,0,"R (≥ 1.8.0), nlme",NA,NA,719,0.04178774845983959
Rwave,2018-01-20,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.14),NA,NA,719,0.04178774845983959
CreditRisk,2018-01-21,FALSE,FALSE,FALSE,0,0,2,NA,"fOptions, stats",testthat,719,0.04178774845983959
geophys,2018-01-21,FALSE,FALSE,FALSE,0,0,5,R (≥ 2.15),"RPMG, RSEIS, RFOC, GEOmap, cluster",stats,719,0.04178774845983959
LinkageMapView,2018-01-21,FALSE,FALSE,FALSE,0,0,6,R (≥ 2.10),"qtl (≥ 1.39-5), plotrix (≥ 3.6-3), grDevices, graphics, utils, RColorBrewer","rmarkdown, testthat, knitr",719,0.04178774845983959
rMR,2018-01-21,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10), biglm",NA,NA,719,0.04178774845983959
tropAlgebra,2018-01-21,FALSE,FALSE,FALSE,0,0,0,R (≥ 3.3.0),NA,NA,719,0.04178774845983959
enetLTS,2018-01-22,FALSE,TRUE,FALSE,1,1,8,NA,"ggplot2, glmnet, robustHD, grid, reshape, parallel, cvTools, stats",NA,720,0.0418458677205626
gLRTH,2018-01-22,FALSE,FALSE,FALSE,0,0,0,R (≥ 3.4.0),NA,"knitr, rmarkdown",720,0.0418458677205626
PAmeasures,2018-01-22,FALSE,FALSE,FALSE,0,0,2,R (≥ 3.1),"survival, stats",testthat,720,0.0418458677205626
MaxentVariableSelection,2018-01-23,FALSE,TRUE,FALSE,1,1,2,R (≥ 3.1.2),"ggplot2, raster","knitr, rmarkdown",721,0.0419039869812856
MRS,2018-01-23,FALSE,FALSE,FALSE,0,0,2,NA,"Rcpp (≥ 0.11.0), igraph",KernSmooth,721,0.0419039869812856
mtsdi,2018-01-23,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.0.0), utils, stats, gam, splines",NA,NA,721,0.0419039869812856
RDocumentation,2018-01-23,FALSE,TRUE,FALSE,1,1,4,NA,"httr (≥ 1.2.1), proto (≥ 0.3-10), rjson (≥ 0.2.15), utils",testthat,722,0.0419621062420086
devFunc,2018-01-24,FALSE,TRUE,FALSE,1,1,2,R (≥ 3.3.0),"plyr (≥ 1.8.4), stringr (≥ 1.1.0)",NA,723,0.04202022550273161
geno2proteo,2018-01-24,FALSE,FALSE,FALSE,0,0,6,R (≥ 3.0),"S4Vectors, BiocGenerics, GenomicRanges, IRanges, R.utils, RUnit",NA,723,0.04202022550273161
MPR.genotyping,2018-01-24,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10), qtl, stats",NA,NA,723,0.04202022550273161
pgam,2018-01-24,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.0.0), stats, utils",NA,NA,723,0.04202022550273161
RcppGreedySetCover,2018-01-24,FALSE,FALSE,FALSE,0,0,2,R (≥ 3.2.5),"data.table, Rcpp (≥ 0.12.14)",NA,723,0.04202022550273161
santaR,2018-01-24,FALSE,TRUE,FALSE,1,1,10,R (≥ 3.4.0),"plyr (≥ 1.8.4), foreach (≥ 1.4.4), doParallel (≥ 1.0.11), pcaMethods (≥ 1.70.0), ggplot2 (≥ 2.2.1), gridExtra (≥ 2.3), reshape2 (≥ 1.4.3), iterators (≥ 1.0.9), shiny (≥ 1.0.5), shinythemes (≥ 1.1.1)","knitr, rmarkdown, pander, R.rsp",724,0.04207834476345461
showimage,2018-01-24,FALSE,FALSE,FALSE,0,0,2,NA,"png, tools","covr, testthat",724,0.04207834476345461
thief,2018-01-24,FALSE,TRUE,FALSE,1,1,2,"R (≥ 3.0.2), forecast (≥ 7.2)","hts, ggplot2",NA,725,0.04213646402417761
aggregation,2018-01-25,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,725,0.04213646402417761
censusr,2018-01-25,TRUE,TRUE,TRUE,3,1,1,"dplyr (≥ 0.4.3), httr (≥ 1.0.0)",stringr,"knitr, rmarkdown, xml2",726,0.04219458328490062
crimCV,2018-01-25,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10.0), splines",NA,NA,726,0.04219458328490062
dendroextras,2018-01-25,FALSE,FALSE,FALSE,0,0,0,NA,NA,testthat,726,0.04219458328490062
gradDescent,2018-01-25,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,726,0.04219458328490062
heims,2018-01-25,FALSE,TRUE,FALSE,1,1,5,"R (≥ 3.4.0), data.table","hutils, magrittr, fastmatch, bit64, lubridate","testthat, fst",727,0.04225270254562362
lazyWeave,2018-01-25,FALSE,FALSE,FALSE,0,0,2,R (≥ 2.10.0),"Hmisc, labelVector",testthat,727,0.04225270254562362
multiselect,2018-01-25,FALSE,FALSE,FALSE,0,0,1,NA,Hmisc,MASS,727,0.04225270254562362
aidar,2018-01-26,FALSE,FALSE,FALSE,0,0,1,NA,XML,testthat,727,0.04225270254562362
bcrypt,2018-01-26,FALSE,FALSE,FALSE,0,0,1,NA,openssl,spelling,727,0.04225270254562362
ic.infer,2018-01-26,FALSE,FALSE,FALSE,0,0,4,R (≥ 2.5.0),"quadprog, mvtnorm, boot, kappalab",relaimpo,727,0.04225270254562362
mogavs,2018-01-26,FALSE,FALSE,FALSE,0,0,1,R (≥ 2.10),cvTools,NA,727,0.04225270254562362
waterfalls,2018-01-26,FALSE,TRUE,FALSE,1,1,2,NA,"ggplot2 (≥ 2.0.0), grDevices",NA,728,0.04231082180634662
bigtcr,2018-01-27,FALSE,FALSE,FALSE,0,0,0,R (≥ 3.4),NA,NA,728,0.04231082180634662
glmpath,2018-01-28,FALSE,FALSE,FALSE,0,0,0,"survival, R (≥ 2.0)",NA,NA,728,0.04231082180634662
stepPlr,2018-01-28,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.0),NA,NA,728,0.04231082180634662
zeallot,2018-01-28,FALSE,FALSE,TRUE,1,1,0,NA,NA,"testthat, knitr, rmarkdown, purrr, magrittr",729,0.04236894106706963
atsd,2018-01-29,FALSE,TRUE,FALSE,1,1,2,R (≥ 3.1.2),"RCurl (≥ 1.95.4.5), httr (≥ 0.6.1)","zoo, knitr, chron, timeDate, testthat, rmarkdown",730,0.04242706032779263
cometExactTest,2018-01-29,FALSE,TRUE,FALSE,1,1,1,R (≥ 3.4.0),dplyr,NA,731,0.04248517958851564
timetools,2018-01-29,FALSE,FALSE,FALSE,0,0,1,NA,methods,NA,731,0.04248517958851564
waver,2018-01-29,FALSE,FALSE,FALSE,0,0,3,"R (≥ 3.2.2), rgdal (≥ 0.8), sp (≥ 1.1)","geosphere (≥ 1.5), methods, rgeos (≥ 0.3)",testthat,731,0.04248517958851564
asciiruler,2018-01-30,FALSE,TRUE,FALSE,1,1,1,R (≥ 2.14),stringr,testthat,732,0.04254329884923864
gnorm,2018-01-30,FALSE,FALSE,FALSE,0,0,0,NA,NA,"knitr, rmarkdown",732,0.04254329884923864
mr.raps,2018-01-30,FALSE,FALSE,FALSE,0,0,3,NA,"stats, graphics, nortest",NA,732,0.04254329884923864
relatable,2018-01-30,FALSE,FALSE,TRUE,1,1,1,R (≥ 3.4),compare (≥ 0.2-6),"testthat, knitr, rmarkdown, tibble",733,0.04260141810996164
robustBLME,2018-01-30,FALSE,FALSE,FALSE,0,0,9,"R (≥ 3.0.0), lme4 (≥ 1.1.12)","Rcpp (≥ 0.12.1), numDeriv, mvtnorm, utils, parallel, doParallel, foreach, iterators, stats",devtools,733,0.04260141810996164
rpivotTable,2018-01-30,FALSE,FALSE,TRUE,1,1,1,R (≥ 3.2.0),htmlwidgets (≥ 0.5),"testthat, htmltools, knitr, rmarkdown, devtools, dplyr, data.table",734,0.04265953737068465
scdensity,2018-01-30,FALSE,FALSE,FALSE,0,0,2,R (≥ 3.3.0),"quadprog, lpSolve",testthat,734,0.04265953737068465
String2AdjMatrix,2018-01-30,TRUE,FALSE,FALSE,1,1,0,stringr,NA,NA,735,0.04271765663140765
denoiSeq,2018-01-31,FALSE,FALSE,FALSE,0,0,3,NA,"methods, stats, utils","knitr, rmarkdown",735,0.04271765663140765
Massign,2018-01-31,FALSE,FALSE,FALSE,0,0,0,NA,NA,testthat,735,0.04271765663140765
RTriangle,2018-01-31,FALSE,FALSE,FALSE,0,0,0,R (≥ 3.0.0),NA,"testthat, geometry",735,0.04271765663140765
ald,2018-02-01,FALSE,FALSE,FALSE,0,0,0,NA,NA,lqr,735,0.04271765663140765
cifti,2018-02-01,FALSE,TRUE,FALSE,1,1,5,NA,"xml2, oro.nifti, gifti, utils, R.utils","covr, knitr, rmarkdown, rgl, matrixStats",736,0.04277577589213065
opticut,2018-02-01,FALSE,FALSE,FALSE,0,0,6,"R (≥ 3.1.0), pbapply (≥ 1.3-0)","MASS, pscl, betareg, ResourceSelection (≥ 0.3-2), parallel, mefa4",NA,736,0.04277577589213065
topmodel,2018-02-01,FALSE,FALSE,FALSE,0,0,1,NA,methods,NA,736,0.04277577589213065
viridisLite,2018-02-01,FALSE,FALSE,TRUE,1,1,0,R (≥ 2.10),NA,"hexbin (≥ 1.27.0), ggplot2 (≥ 1.0.1), testthat, covr",737,0.04283389515285366
BNN,2018-02-02,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.0.2),mvtnorm,NA,737,0.04283389515285366
ICSOutlier,2018-02-02,FALSE,FALSE,FALSE,0,0,4,"R (≥ 3.0.0), methods, ICS (≥ 1.3-0), moments","graphics, grDevices, mvtnorm, parallel",REPPlab,737,0.04283389515285366
pinnacle.API,2018-02-02,FALSE,TRUE,FALSE,1,1,8,NA,"data.table (≥ 1.10.0), openssl, magrittr, purrr, uuid, httr, jsonlite, rjson","testthat (≥ 2.0.0), yaml (≥ 2.1.15)",738,0.04289201441357666
pipeGS,2018-02-02,FALSE,FALSE,FALSE,0,0,1,NA,parallel,NA,738,0.04289201441357666
Zseq,2018-02-02,FALSE,FALSE,FALSE,0,0,1,NA,gmp,NA,738,0.04289201441357666
pcev,2018-02-03,FALSE,FALSE,FALSE,0,0,3,R (≥ 3.0.0),"RMTstat, stats, corpcor",knitr,738,0.04289201441357666
aVirtualTwins,2018-02-04,FALSE,FALSE,FALSE,0,0,5,R (≥ 3.2.0),"rpart, party, methods, randomForest, stats","caret, knitr, rpart.plot, rmarkdown, e1071",738,0.04289201441357666
gk,2018-02-04,FALSE,TRUE,FALSE,1,1,6,NA,"Ecdat, lubridate, progress, grDevices, graphics, stats",testthat,739,0.042950133674299666
rmdshower,2018-02-04,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.0),rmarkdown (≥ 0.3.3),knitr,739,0.042950133674299666
ggbuildr,2018-02-05,TRUE,TRUE,FALSE,2,1,3,ggplot2,"purrr, readr, tools",testthat,740,0.04300825293502267
lmodel2,2018-02-05,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.14.0),NA,NA,740,0.04300825293502267
quantoptr,2018-02-05,FALSE,TRUE,FALSE,1,1,6,"R (≥ 3.2), stats, utils","stringr, rgenoud (≥ 5.7), quantreg (≥ 5.18), parallel, methods, Rdpack",NA,741,0.04306637219574567
survivalsvm,2018-02-05,FALSE,FALSE,FALSE,0,0,6,survival,"pracma, quadprog, kernlab, Matrix, stats, Hmisc",testthat,741,0.04306637219574567
DACF,2018-02-06,FALSE,FALSE,FALSE,0,0,0,NA,NA,"knitr, rmarkdown",741,0.04306637219574567
DWDLargeR,2018-02-06,FALSE,FALSE,FALSE,0,0,2,"R (≥ 2.10), Matrix, SparseM","methods, stats",NA,741,0.04306637219574567
googlePrintr,2018-02-06,FALSE,TRUE,FALSE,1,1,3,NA,"googleAuthR (≥ 0.5.1.9000), jsonlite, httr",drat,742,0.043124491456468676
lira,2018-02-06,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.14.0), coda, rjags",NA,NA,742,0.043124491456468676
valection,2018-02-06,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.1.0),testthat,NA,742,0.043124491456468676
glarma,2018-02-07,FALSE,FALSE,FALSE,0,0,1,R (≥ 2.3.0),MASS,"RUnit, knitr, zoo",742,0.043124491456468676
glmtlp,2018-02-07,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.1.1), glmnet",NA,NA,742,0.043124491456468676
valuer,2018-02-07,FALSE,TRUE,FALSE,1,1,6,"R (≥ 3.2.5), orthopolynom (≥ 1.0-5)","R6 (≥ 2.1.2), RcppEigen (≥ 0.3.2.8.1), timeDate (≥
3012.100), yuima (≥ 1.1.6), ggplot2, Rcpp","testthat, knitr, rmarkdown, doParallel (≥ 1.0.10), foreach (≥ 1.4.3), limSolve",743,0.04318261071719168
WindCurves,2018-02-07,FALSE,FALSE,FALSE,0,0,5,NA,"methods, readbitmap, grid, drc, imputeTestbench","knitr, rmarkdown",743,0.04318261071719168
mvoutlier,2018-02-08,FALSE,FALSE,FALSE,0,0,2,"sgeostat, R (≥ 2.14)","robCompositions, robustbase",NA,743,0.04318261071719168
qcQpcr,2018-02-08,FALSE,TRUE,FALSE,1,1,1,R (≥ 2.10),ggplot2,NA,744,0.04324072997791468
specklestar,2018-02-08,FALSE,FALSE,TRUE,1,1,1,R (≥ 3.0.0),Rcpp,"imager, tidyverse, rgl, fftw, mrbsizeR, knitr, rmarkdown",745,0.043298849238637686
BSPADATA,2018-02-09,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.1.1), mvtnorm, spdep, pscl",NA,NA,745,0.043298849238637686
Dykstra,2018-02-09,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,745,0.043298849238637686
facilitation,2018-02-09,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.1.0),"Rcpp (≥ 0.12.14), Matrix, grid, animation","knitr, rmarkdown",745,0.043298849238637686
likeLTD,2018-02-09,TRUE,FALSE,FALSE,1,1,3,"R (≥ 2.10), DEoptim, ggplot2, gtools, rtf","gdata, tools, tcltk","svUnit, scales",746,0.04335696849936069
LSDinterface,2018-02-09,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.2.0),"stats, utils, abind, parallel",NA,746,0.04335696849936069
NCutYX,2018-02-09,FALSE,FALSE,FALSE,0,0,5,R (≥ 3.4),"Rcpp (≥ 0.12.2), glmnet (≥ 2.0-5), MASS (≥ 7.3-47), mvtnorm (≥ 1.0-6), fields (≥ 9.0)","knitr, rmarkdown",746,0.04335696849936069
npcopTest,2018-02-09,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,746,0.04335696849936069
dataonderivatives,2018-02-10,FALSE,TRUE,FALSE,1,1,6,R (≥ 3.3.0),"assertthat (≥ 0.1), httr (≥ 1.2.1), lubridate (≥ 1.3.3), readr (≥ 1.1.0), tibble (≥ 1.3.0), utils (≥ 3.3.0)","testthat (≥ 1.0.0), covr",747,0.04341508776008369
